Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3910921,,None,553.71,2,5.16,916,COC1=CC(N(CCN(Cc2ccccc2N)C(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)CC(OC)=C1,IC50,'=',58.88,nM,7.23,,,UO_0000065,13.06,0.24,2.07,7.65,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.23
CHEMBL3971947,,None,495.59,0,4.85,918,COc1cc(OC)cc(N(Cc2cccc(N(C)C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',380.19,nM,6.42,,,UO_0000065,12.95,0.24,1.57,7.88,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.42
CHEMBL3915450,,None,509.57,1,4.7,799,COc1cc(OC)cc(N(C/C=C/c2nccc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',74.13,nM,7.13,,,UO_0000065,13.99,0.26,2.43,7.11,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.13
CHEMBL4787923,,None,451.53,0,1.88,32,C=CC(=O)N1CCN(CCn2nc(-c3cc(OC)cc(OC)c3)c3cnc(NC)nc32)CC1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4677815,Inhibition of human FGFR4 using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4793510,,None,518.4,1,3.95,4,C=CC(=O)N[C@H]1CCC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(C)c2n1,IC50,'=',35,nM,7.46,,,UO_0000065,14.38,0.29,3.51,6.94,0,CHEMBL4730830,Inhibition of FGFR4 (unknown origin) expressed in human Huh7 cells assessed as autophosphorylation after 1 hr incubation measured by Mesoscale discovery (MSD) assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4725434,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME = 1.0 hr,INHIBITOR,,35
CHEMBL4790124,,None,485.93,0,2.15,6,C=CC(=O)N[C@H]1COC[C@H]1Nc1ncc2cc(-c3cc(OC)cc(OC)c3Cl)c(=O)n(C)c2n1,IC50,'=',29,nM,7.54,,,UO_0000065,15.51,0.3,5.39,6.46,0,CHEMBL4730830,Inhibition of FGFR4 (unknown origin) expressed in human Huh7 cells assessed as autophosphorylation after 1 hr incubation measured by Mesoscale discovery (MSD) assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4725434,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME = 1.0 hr,INHIBITOR,,29
CHEMBL3944937,,None,544.54,2,5.65,820,COc1cc(OC)cc(N(CC#Cc2ncccc2C(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',537.03,nM,6.27,,,UO_0000065,11.51,0.21,0.62,8.02,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.27
CHEMBL3936828,,None,434.5,0,2.51,125,COc1cc(OC)cc(N(CC(O)CN)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',14.45,nM,7.84,,,UO_0000065,18.04,0.33,5.33,7.03,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.84
CHEMBL3933341,,None,491.98,0,4.08,448,COc1cc(OC)cc(N(CCn2cccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,IC50,'=',10.96,nM,7.96,,,UO_0000065,17.47,0.32,3.88,9.58,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.96
CHEMBL3974080,,None,500.65,2,5.31,96,COc1cc(OC)cc(N(CC2CCN(C(C)C)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',181.97,nM,6.74,,,UO_0000065,13.46,0.25,1.43,9.83,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.74
CHEMBL3956571,,None,409.88,0,3.82,392,COc1ccc(Cl)c(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',72.44,nM,7.14,,,UO_0000065,17.42,0.34,3.32,9.36,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.14
CHEMBL4749296,,None,454.49,0,4.52,30,CC#CC(=O)Nc1ccccc1Nc1ccc2c(C(=O)c3cc(OC)cc(OC)c3)c[nH]c2n1,IC50,'=',82.5,nM,7.08,,,UO_0000065,15.59,0.28,2.56,6.72,0,CHEMBL4677815,Inhibition of human FGFR4 using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4789088,,None,456.5,0,4.69,26,C=CC(=O)Nc1ccccc1Nc1ccc2c(C(=O)c3cc(OC)cc(OC)c3)cn(C)c2n1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4677815,Inhibition of human FGFR4 using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3927451,,None,500.65,2,5.45,562,COc1cc(OC)cc(N(CCCN2[C@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',13.8,nM,7.86,,,UO_0000065,15.7,0.29,2.41,11.47,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.86
CHEMBL3907327,,None,401.47,0,4.29,613,COc1cc(O)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',31.62,nM,7.5,,,UO_0000065,18.68,0.34,3.21,9.83,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.5
CHEMBL3987162,,None,460.54,0,3.71,710,COc1cc(OC)cc(N(CC(=O)NC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',154.88,nM,6.81,,,UO_0000065,14.79,0.27,3.1,7.21,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.81
CHEMBL3976275,,None,542.55,1,4.92,826,COc1cccnc1C#CCN(c1ccc2ncc(-c3cnn(C)c3)nc2c1)c1c(F)c(OC)cc(OC)c1F,IC50,'=',4.365,nM,8.36,,,UO_0000065,15.41,0.29,3.44,9.56,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.36
CHEMBL3914615,,None,531.01,0,4.91,44,COc1cc(OC)cc(N(CCCN2CCC(F)(F)C2)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1.Cl,IC50,'=',30.9,nM,7.51,,,UO_0000065,15.19,0.28,2.6,9.46,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.51
CHEMBL3979908,,None,389.43,0,4.5,538,C=CCN(c1cc(F)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,IC50,'=',102.33,nM,6.99,,,UO_0000065,17.95,0.33,2.49,12.47,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.99
CHEMBL3966560,,None,504.59,1,2.88,540,COc1cc(OC)cc(N(CC(O)CN2CCOCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',26.92,nM,7.57,,,UO_0000065,15,0.28,4.69,7.72,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.57
CHEMBL5218465,,None,378.39,0,1.96,10a,COCCNc1cc(NC(=O)c2cn(C)c3ccc(C=O)nc23)ncc1C#N,IC50,'=',10,nM,8,,,UO_0000065,21.14,0.39,6.04,6.56,0,CHEMBL5217749,Inhibition of N-terminal 6His-tagged FGFR4 (unknown origin) using Tyr04 peptide as substrate incubated for 1 hr in presence of ATP by FRET based Z'-LYTE assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5214988,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,10
CHEMBL4089245,,None,456.45,0,4.53,1,C=CC(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,IC50,'=',3,nM,8.52,,,UO_0000065,18.67,0.35,3.99,9.01,0,CHEMBL4018310,Inhibition of recombinant human N-terminal His-tagged FGFR4 cytoplasmic domain (781 to 133 residues) expressed in baculovirus expression system using tyr 04 peptide as substrate measured within 90 mins by Z-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4017480,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,3
CHEMBL4073517,,None,450.44,0,2.22,9,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,IC50,'=',148,nM,6.83,,,UO_0000065,15.16,0.29,4.61,6.58,0,CHEMBL4018310,Inhibition of recombinant human N-terminal His-tagged FGFR4 cytoplasmic domain (781 to 133 residues) expressed in baculovirus expression system using tyr 04 peptide as substrate measured within 90 mins by Z-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4017480,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,148
CHEMBL4742774,,None,476.58,0,2.71,19,CC#CC(=O)N1CCN(CCCn2cc(-c3cc(OC)cc(OC)c3)c3cnc(NC)nc32)CC1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4677815,Inhibition of human FGFR4 using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2403108,CERITINIB,4,558.15,2,6.36,15b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4757733,,None,553.45,2,7.01,2,CCC(=O)Nc1cccc(C)c1Nc1cc(-c2cccnc2Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,IC50,'=',145,nM,6.84,,,UO_0000065,12.36,0.25,-0.17,6.2,0,CHEMBL4703347,Inhibition of N-terminal 6x-His tagged FGFR4 catalytic domain (445-753 residues) (unknown origin) using IYGEFKKK substrate and [gamma-32P]-ATP incubated for 30 mins by scintillation counting based paper disk assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4699555,1,Scientific Literature,J Med Chem,2020,None,TIME = 0.5 hr,INHIBITOR,,145
CHEMBL3951360,,None,448.55,0,4.7,558,COc1cc(F)cc(N(CCCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',21.88,nM,7.66,,,UO_0000065,17.08,0.32,2.96,11.25,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.66
CHEMBL3911948,,None,483.58,0,4.7,567,COc1cc(OC)cc(N(CCn2c(C)cnc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',151.36,nM,6.82,,,UO_0000065,14.1,0.26,2.12,8.2,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.82
CHEMBL3951171,,None,653.27,2,4.04,782,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(CCCN5CCN(CCCO)CC5)c4)nc3c2)c1.Cl,IC50,'=',16.6,nM,7.78,,,UO_0000065,12.61,0.24,3.74,7.48,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.78
CHEMBL3923190,,None,508.58,2,5.3,808,COc1cc(OC)cc(N(C/C=C\c2ncccc2OC)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',251.19,nM,6.6,,,UO_0000065,12.98,0.24,1.3,7.55,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.6
CHEMBL3899721,,None,555.44,2,5.39,816,COc1cc(OC)cc(N(CC#Cc2cccnc2Br)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',234.42,nM,6.63,,,UO_0000065,11.94,0.24,1.24,8.48,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.63
CHEMBL3944241,,None,492.58,1,5.38,833,COc1cc(OC)cc(N(CC2CC2c2ccncc2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',316.23,nM,6.5,,,UO_0000065,13.2,0.24,1.12,8.31,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.5
CHEMBL3930685,,None,499.62,0,4.7,888,COc1cc(OC)cc(N(CCN2CC(C)(C)N=C2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6
CHEMBL5274424,,None,552.6,2,5.67,6o,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(CN4CCN(CC)CC4)c(C(F)(F)F)c3)cc2)cn1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5260280,Inhibition of recombinant His-tagged human FGFR4 (781 to 1338 residues) expressed in insect cells incubated for 1 hr by caliper mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Insect cell,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5257129,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,,,
CHEMBL5268564,,None,513.02,1,3.83,39,COc1ccc(Cl)c(S(=O)(=O)n2ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,IC50,'=',29,nM,7.54,,,UO_0000065,14.69,0.29,3.71,8.14,0,CHEMBL5239771,Inhibition of FGFR4 (unknown origin) using TK as substrate incubated for 1 hr in presence of biotin/ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5236620,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,29
CHEMBL3907314,,None,474.57,0,3.25,395,COc1cc(OC)cc(N(CCCN2CC(O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',1.905,nM,8.72,,,UO_0000065,18.37,0.34,5.47,9.82,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.72
CHEMBL3904561,,None,442.48,0,3.5,94,COc1cc(OC)cc(N(Cc2cn[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',6.457,nM,8.19,,,UO_0000065,18.51,0.34,4.69,7.66,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.19
CHEMBL3925081,,None,408.48,0,3.18,399,[2H]C([2H])([2H])Oc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',5.754,nM,8.24,,,UO_0000065,20.32,0.38,5.06,9.63,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.24
CHEMBL3968793,,None,500.53,1,4.73,5,COc1cc(OC)cc(N(CCCNCC(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',25.12,nM,7.6,,,UO_0000065,15.18,0.29,2.87,9.83,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.6
CHEMBL3979662,,None,426.91,0,3.13,438,COc1ccc(OC)c(N(CCN)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1.Cl,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6
CHEMBL3903973,,None,441.44,0,3.46,813,COc1cc(OC)c(F)c(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1F,IC50,'=',2.138,nM,8.67,,,UO_0000065,19.64,0.37,5.21,10.14,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.67
CHEMBL3942716,,None,467.55,0,3.23,828,COc1cc(OC)cc(N(CCS(C)(=O)=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',20.42,nM,7.69,,,UO_0000065,16.45,0.32,4.46,7.73,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.69
CHEMBL3978617,,None,474.35,0,4.48,725,COc1cc(OC)c(Cl)c(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1Cl,IC50,'=',17.78,nM,7.75,,,UO_0000065,16.34,0.33,3.27,9.06,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.75
CHEMBL5440092,,None,589.01,2,6.8,I-16,C=CC(=O)N1CCC(c2cc3c(Oc4ccc(NC(=O)NC5CC5)c(Cl)c4)ccnc3cc2OCC(F)(F)F)CC1,IC50,'=',14.48,nM,7.84,,,UO_0000065,13.31,0.26,1.04,8.45,0,CHEMBL5350192,Inhibition of FGFR4 (unknown origin) incubated for 10 mins followed by substrate addition measured after 60 mins by ADP-Glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5346943,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.167 hr,INHIBITOR,,14.48
CHEMBL5425019,,None,504.97,2,5.38,I-4,C=CC(=O)N1CC=C(c2cc3c(Oc4ccc(NC(=O)NC5CC5)c(Cl)c4)ccnc3cc2OC)C1,IC50,'=',2.49,nM,8.6,,,UO_0000065,17.04,0.33,3.22,9.27,0,CHEMBL5350192,Inhibition of FGFR4 (unknown origin) incubated for 10 mins followed by substrate addition measured after 60 mins by ADP-Glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5346943,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.167 hr,INHIBITOR,,2.49
