Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5092874,,None,532.64,1,3.31,Example 6-3,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CF)cc2N2CCC3(CC2)CC3)nc(N2CCO[C@H](C)C2)n1,IC50,'=',79,nM,7.1,,,UO_0000065,13.33,0.26,3.79,6.08,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.079
CHEMBL5081444,,None,564.66,1,3.47,Example 6-26-1,C[C@@H](CO)S(=O)(=O)Nc1ccc(C(=O)Nc2ccnc(N3CCC(F)(F)CC3)n2)c(N2CCC3(CC2)CC3)c1,IC50,'=',31,nM,7.51,,,UO_0000065,13.3,0.26,4.04,5.88,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.031
CHEMBL5083375,,None,599.1,1,4.04,Example 6-34,Cc1cc(NC(=O)c2cc(Cl)c(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',92.2,nM,7.04,,,UO_0000065,11.74,0.24,3,5.51,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.0922
CHEMBL5088731,,None,521.69,1,4.8,Example 109,Cn1ccnc1-c1ccc(C(=O)Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)c(N2CCC3(CC2)CC3)c1,IC50,'=',124,nM,6.91,,,UO_0000065,13.24,0.25,2.11,7.17,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.124
CHEMBL5084616,,None,588.69,1,3.82,Example 104,Cc1cc(Nc2ncnc3cc(NS(=O)(=O)CCO)cc(N4CCC5(CC4)CC5)c23)nc(N2CCC(F)(F)CC2)n1,IC50,'=',129,nM,6.89,,,UO_0000065,11.7,0.23,3.07,5.05,0,CHEMBL5051733,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050854,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.129
CHEMBL5084689,,None,547.74,1,4.33,Example 100-12,CCS(=O)(=O)Cc1ccc(C(=O)Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)c(N2CCC3(CC2)CC3)c1,IC50,'=',75,nM,7.12,,,UO_0000065,13.01,0.26,2.79,6.32,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.075
CHEMBL5090284,,None,511.69,1,4.68,Example 100-14,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(C3(C)COC3)cc2N2CCC3(CC2)CC3)c1,IC50,'=',130,nM,6.89,,,UO_0000065,13.46,0.26,2.21,7.85,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.13
CHEMBL5075482,,None,578.76,1,3.52,Example 105-2,C[C@H](CO)S(=O)(=O)Nc1ccc(C(=O)Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)c(N2CCC3(CC2)CC3)c1,IC50,'=',57,nM,7.24,,,UO_0000065,12.52,0.25,3.72,5,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.057
CHEMBL5071728,,None,578.69,1,3.78,Example 5-1,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)[C@H](C)CO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',62,nM,7.21,,,UO_0000065,12.46,0.25,3.43,5.64,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.062
CHEMBL5094048,,None,592.71,1,4.17,Example 6-20,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)C(C)(C)CO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',49,nM,7.31,,,UO_0000065,12.33,0.24,3.14,5.72,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.049
CHEMBL5077511,,None,542.66,1,2.13,Example 11-9,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC23COC3)n1,IC50,'=',128,nM,6.89,,,UO_0000065,12.7,0.25,4.76,5.03,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.128
CHEMBL5087444,,None,500.63,1,2.36,Example 11-19,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC2)n1,IC50,'=',205,nM,6.69,,,UO_0000065,13.36,0.26,4.33,5.24,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.205
CHEMBL5083227,,None,540.69,1,3.14,Example 11-44,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC[C@@H]3C[C@@H]32)n1,IC50,'=',33,nM,7.48,,,UO_0000065,13.84,0.27,4.34,5.86,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.033
CHEMBL5080350,,None,560.7,1,3.48,Example 11-52,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC(C)(F)CC2)n1,IC50,'=',63,nM,7.2,,,UO_0000065,12.84,0.25,3.72,5.64,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.063
CHEMBL5079132,,None,545.66,1,4.59,Example 14-5,Cc1cc(NC(=O)c2ccc(S(=O)(=O)C3CC3)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',826,nM,6.08,,,UO_0000065,11.15,0.22,1.49,6.37,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.826
CHEMBL5086706,,None,574.77,1,4.23,Example 107-7,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(S(=O)(=O)NC3(C)CC3)cc2N2CCC3(CC2)CC3)c1,IC50,'=',52,nM,7.28,,,UO_0000065,12.67,0.26,3.05,5.84,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.052
CHEMBL1990168,,None,297.72,0,3.08,SID508070,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,GI50,,100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963981,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the SN12C Renal cell line. (Class of assay: confirmatory) ,F,BAO_0000219,cell-based format,None,None,None,SN12C,None,,,,CHEMBL614054,SN12C,Homo sapiens,CELL-LINE,CHEMBL1201862,7,PubChem BioAssays,,,CHEMBL3307518,,,,-4
CHEMBL1990168,,None,297.72,0,3.08,SID508070,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,GI50,,100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1964066,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the TK-10 Renal cell line. (Class of assay: confirmatory) ,F,BAO_0000219,cell-based format,None,None,None,TK-10,None,,,,CHEMBL614056,TK-10,Homo sapiens,CELL-LINE,CHEMBL1201862,7,PubChem BioAssays,,,CHEMBL3308453,,,,-4
CHEMBL5093345,,None,578.69,1,3.78,Example 6-15,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCCO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',86,nM,7.07,,,UO_0000065,12.21,0.24,3.29,5.53,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.086
CHEMBL4751673,,None,544.68,1,2.46,Example 6-24-1,C[C@@H]1CN(c2nccc(NC(=O)c3ccc(NS(=O)(=O)[C@@H](C)CO)cc3N3CCC4(CC3)CC4)n2)CCO1,IC50,'=',17.4,nM,7.76,,,UO_0000065,14.25,0.28,5.3,5.66,1,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.0174
CHEMBL5081509,,None,596.68,1,3.91,Example 8-1,Cc1cc(NC(=O)c2cc(F)c(NS(=O)(=O)[C@H](C)CO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',91,nM,7.04,,,UO_0000065,11.8,0.23,3.13,5.51,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.091
CHEMBL5089510,,None,596.68,1,3.91,Example 8-2,Cc1cc(NC(=O)c2cc(F)c(NS(=O)(=O)[C@@H](C)CO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',73,nM,7.14,,,UO_0000065,11.96,0.24,3.23,5.59,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.073
CHEMBL5088807,,None,582.65,1,3.53,Example 11-58,Cc1cc(NC(=O)c2c(F)cc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',71,nM,7.15,,,UO_0000065,12.27,0.24,3.62,5.6,0,CHEMBL5052929,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052826,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.071
CHEMBL1990168,,None,297.72,0,3.08,SID508070,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,GI50,,100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963885,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the PC-3 Prostate cell line. (Class of assay: confirmatory) ,F,BAO_0000219,cell-based format,None,None,None,PC-3,None,,,,CHEMBL390,PC-3,Homo sapiens,CELL-LINE,CHEMBL1201862,7,PubChem BioAssays,,,CHEMBL3307570,,,,-4
CHEMBL1990168,,None,297.72,0,3.08,SID508070,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,GI50,,100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963860,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the HCC-2998 Colon cell line. (Class of assay: confirmatory) ,F,BAO_0000219,cell-based format,None,None,None,HCC 2998,None,,,,CHEMBL613855,HCC 2998,Homo sapiens,CELL-LINE,CHEMBL1201862,7,PubChem BioAssays,,,CHEMBL3308074,,,,-4
CHEMBL5080638,,None,531.68,1,2.76,Example 102,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ncc(NC(C)(C)CO)nc2N2CCC3(CC2)CC3)n1,IC50,'=',75.3,nM,7.12,,,UO_0000065,13.4,0.26,4.36,4.77,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0753
CHEMBL5091994,,None,555.62,1,3.96,Example 143,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(C(C)(O)C(F)(F)F)nc2N2CCC3(CC2)CC3)n1,IC50,'=',90.4,nM,7.04,,,UO_0000065,12.68,0.25,3.08,5.66,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0904
CHEMBL5079730,,None,494.64,0,3.52,Example 179,C[C@@H]1COCCN1c1cccc(NC(=O)c2ccc(NC(C)(C)CO)nc2N2CCC3(CC2)CC3)n1,IC50,'=',98,nM,7.01,,,UO_0000065,14.17,0.27,3.49,6.81,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.098
CHEMBL5083339,,None,510.64,1,2.41,Example 184,Cc1cc(NC(=O)c2ccc(NC(C)(CO)CO)nc2N2CCC3(CC2)CC3)nc(N2CCOCC2)c1,IC50,'=',62,nM,7.21,,,UO_0000065,14.11,0.27,4.8,5.86,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.062
CHEMBL5077150,,None,591.66,1,2.7,Example 193,COC(=O)C(F)(C(=O)OC)c1ccc(C(=O)Nc2cccc(S(=O)(=O)NC(C)(C)C)n2)c(N2CCC3(CC2)CC3)n1,IC50,'=',239,nM,6.62,,,UO_0000065,11.19,0.22,3.92,4.22,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.239
CHEMBL5081760,,None,593.77,1,4.79,Example 234,CC(C)(CO)Nc1ccc(C(=O)Nc2cccc(N3CCCC(NC(=O)OC(C)(C)C)C3)n2)c(N2CCC3(CC2)CC3)n1,IC50,'=',1520,nM,5.82,,,UO_0000065,9.8,0.18,1.03,4.41,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,1.52
CHEMBL5074945,,None,509.66,1,2.46,Example 235,CC(C)(CO)Nc1ccc(C(=O)Nc2cccc(N3CCOC(CN)C3)n2)c(N2CCC3(CC2)CC3)n1,IC50,'=',357,nM,6.45,,,UO_0000065,12.65,0.24,3.99,5,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.357
CHEMBL5081351,,None,530.65,1,2.07,Example 237,C[C@@H]1CN(c2cccc(NC(=O)c3cnc(NS(=O)(=O)CCO)cc3N3CCC4(CC3)CC4)n2)CCO1,IC50,'=',66.7,nM,7.18,,,UO_0000065,13.52,0.26,5.11,5.24,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0667
CHEMBL5082444,,None,533.72,1,3.94,Example 100-11,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(CS(C)(=O)=O)cc2N2CCC3(CC2)CC3)c1,IC50,'=',51,nM,7.29,,,UO_0000065,13.66,0.28,3.35,6.47,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.051
